768644,x,-18.76238390145759
768639,y,59.1202964589506
768641,y,56.81605442087764
768647,z,-84.19695442032884
768645,y,55.56042776873167
768647,y,53.12842368282367
768647,x,-15.64470370457584
768649,x,-21.659231333422127
768641,x,-23.456552778378512
768645,x,-18.010473159073847
768646,x,-24.582538140503836
768648,y,59.993210292178105
768643,y,57.77773167635946
768644,z,-128.14150087352547
768646,y,53.367352062945756
768646,z,-82.86325482962357
768648,z,-126.43047338328483
768649,z,-66.64743127227247
768650,x,-19.059854734063745
768650,y,51.812711264064305
768652,x,-20.000959175684347
768644,y,52.20667600273294
768645,z,-71.94240366683576
768649,y,58.866188396511426
768653,x,-17.119615143986934
768651,z,-88.36901267022213
768653,z,-136.74921502171998
768654,y,59.39271077260766
768651,x,-18.170517587777336
768648,x,-22.951827283213692
768650,z,-68.77270444950209
768652,y,50.44169030030804
768654,z,-80.31506690453404
768655,y,53.37266140076693
768656,y,54.317115774119806
768656,x,-17.092586494112155
768653,y,57.00014335478552
768657,y,53.63782359388518
768657,z,-101.71571704481659
768658,x,-15.026043989368546
768652,z,-127.50527554922327
768661,z,-104.56544165417179
768654,x,-22.530927416769227
768655,x,-19.279581436700557
768657,x,-22.2991569241667
768658,y,58.906701921744386
768661,y,59.13707539911659
768656,z,-98.27302230637937
768659,z,-133.84145808689638
768663,x,-24.276150000342703
768664,y,54.84429984461238
768664,z,-94.42789619001482
768659,x,-18.412838818642488
768658,z,-116.9948475554135
768661,x,-21.47916321520875
768664,x,-19.811513177928262
768666,x,-20.154000068235536
768659,y,54.78465515748168
768662,z,-133.83375911963878
768665,z,-122.41447179953467
768667,x,-15.783454923261111
768667,y,57.51487665476712
768662,x,-17.6986781783495
768662,y,55.74893408230092
768663,z,-90.5596022426838
768669,z,-81.2741029557196
768670,x,-15.348661225683529
768663,y,59.63521094662658
768665,x,-21.59404159585297
768665,y,53.09779771251416
768666,y,59.17548418702809
768667,z,-130.57993238568162
768666,z,-93.76559814916126
768669,y,58.297562580224294
768671,y,51.1656884760282
768671,x,-18.528159071405927
768672,y,57.623547022803855
768674,x,-17.01339579515038
768672,z,-131.00509363312537
768670,z,-119.09267827622016
768674,y,54.05523306540191
768670,y,56.83656999201472
768669,x,-21.436989066733474
768671,z,-68.87761230017267
768673,x,-15.461930260073734
768677,x,-15.284980638599542
768677,y,57.936948626512255
768672,x,-22.687564999461614
768673,y,55.39902872041331
768673,z,-125.68757752932953
768674,z,-128.34801167010207
768675,z,-123.50231151650068
768680,y,59.95508981340899
768675,x,-24.31581337586295
768678,z,-63.11581105234959
768681,x,-24.809407045892947
768675,y,59.5675862246899
768679,y,50.149732497558034
768679,z,-116.87994843838203
768684,z,-121.37607090645993
768677,z,-95.45203471325978
768678,y,59.59707605922364
768679,x,-17.22345395716386
768681,y,51.67514551517226
768682,x,-24.24273051099724
768683,z,-67.5853019200619
768678,x,-23.892454293171568
768684,y,50.848147107707895
768685,x,-19.965160998121867
768682,y,58.753577167115154
768683,x,-15.675322337063161
768683,y,58.82549872464221
768685,y,59.57533326279951
768687,z,-77.45340870165349
768680,x,-22.565351786877308
768680,z,-121.85506662618546
768681,z,-95.06077895879105
768688,x,-16.375908895823585
768684,x,-21.8806414655527
768689,x,-19.51036119150736
768682,z,-84.71321978409233
768685,z,-112.06437729648754
768686,z,-97.8585449132327
768689,y,57.57389184818903
768690,x,-16.12289500898654
768687,x,-18.945978698754427
768689,z,-81.11133464526954
768692,x,-21.816017076199994
768693,x,-16.390348561644554
768686,x,-17.131739259508855
768686,y,57.01526060021883
768687,y,51.958176587341455
768693,y,55.031505342219
768688,z,-81.12574051654575
768691,x,-21.74098866685956
768691,y,51.82886765892385
768693,z,-110.20398784896852
768694,x,-19.424588976869067
768688,y,51.88301570409888
768690,y,51.086393670618364
768690,z,-136.91316518383766
768691,z,-134.8943086458251
768695,x,-24.392296081572624
768695,z,-118.81992537193639
768696,x,-16.544709146424736
768697,y,59.97090309617448
768697,x,-24.603422829919612
768692,z,-126.48498472109263
768694,y,54.25720318060117
768698,y,55.56638829095988
768700,y,52.87639610949386
768698,x,-24.152828702618173
768694,z,-128.50549889880924
768695,y,53.03984304166925
768696,z,-78.49422968345712
768701,z,-127.42592928664332
768697,z,-75.83861403505217
768699,y,55.05590470758774
768703,x,-15.54511660586099
768702,z,-80.51455015184754
768704,x,-20.240198601246483
768705,y,56.753628670333974
768705,z,-130.9161537508952
768703,y,50.07541117863685
768706,x,-19.6514199396145
768704,z,-129.8920348614658
768699,x,-23.931288126763512
768699,z,-79.93743048070276
768705,x,-20.23686332591621
768706,y,52.866850357788
768700,x,-20.663232777639653
768700,z,-131.75937478028953
768703,z,-102.60011534505396
768709,x,-24.220985754844826
768701,x,-19.973589996330436
768701,y,56.14798230456745
768702,x,-21.485387011544873
768708,z,-128.91268092009358
768702,y,52.295154806412974
768707,y,53.37281359463657
768706,z,-112.60183827792687
768704,y,59.438427007266995
768709,z,-101.23097621752447
768711,y,52.956921386781005
768707,x,-22.35317836270726
768710,x,-19.899540573361357
768707,z,-77.46485669088143
768708,x,-16.533040118486944
768713,y,50.49870570400643
768714,x,-21.673569737263414
768708,y,50.2764031407166
768710,y,51.81940533537684
768712,y,57.15203409581683
768713,z,-77.50734144105428
768716,y,54.61020586950546
768711,x,-20.955209735636718
768713,x,-16.44015337564579
768716,x,-18.553515758790088
768717,y,53.34435456766649
768709,y,53.1624710314515
768712,z,-85.12647558599457
768717,x,-18.56295283919235
768715,x,-16.914706180085318
768716,z,-126.5445366871021
768719,y,55.83574030622349
768720,z,-73.27312373665636
768718,x,-16.27729548046687
768714,y,50.7280405874929
768714,z,-65.8967026873395
768718,z,-92.50572677520475
768721,y,51.94967441514551
768721,z,-85.55408838799012
768715,y,56.88672780327677
768715,z,-79.55556849785494
768720,x,-17.41140118454303
768720,y,51.55221742228169
768719,x,-15.893855190594635
768717,z,-115.57647916144988
768718,y,55.42737885402079
768721,x,-20.863566875747896
768724,y,56.303460921144314
768726,x,-18.347952812143564
768725,z,-106.70062687750621
768719,z,-65.94448875356338
768723,x,-22.67682402136754
768722,y,54.41500980738234
768726,z,-107.36251599277645
768722,x,-23.87158450469047
768722,z,-76.00089226053463
768724,z,-124.3130017010549
768728,z,-133.7130384316049
768723,y,54.52568231953316
768723,z,-80.8811921169054
768725,x,-19.156375638669186
768730,z,-92.68180780802929
768732,y,56.235685334063156
768725,y,56.435037352791376
768727,z,-83.34585387015807
768728,x,-20.94823888416051
768729,x,-18.676252381215065
768731,x,-17.147941109431812
768728,y,54.1259777976855
768731,z,-67.87685961250574
768726,y,54.40403535540885
768727,y,58.15835287280634
768732,z,-117.57069588135576
768733,y,57.33483847674996
768735,x,-15.696529227779955
768730,x,-18.982645165630668
768735,y,51.29129585268996
768736,x,-18.022192916073628
768731,y,58.80524073206823
768733,z,-120.14525780890176
768729,y,52.10505530262866
768730,y,56.52730407020395
768736,z,-128.60459530453159
768737,y,52.905073560835525
768734,z,-134.2497458511631
768733,x,-23.842225791055597
768734,x,-18.848080451731033
768735,z,-132.92403875575772
768738,y,59.44489202780948
768736,y,55.14372531292296
768742,z,-87.23396205445064
768737,x,-17.123821799463833
768739,y,51.69327531838857
768740,x,-21.920191925473283
768744,y,59.429642184648316
768744,z,-113.7488746331018
768737,z,-102.02486215669593
768741,z,-122.34227809136847
768742,y,52.52646935420236
768738,x,-23.02908846996654
768739,z,-125.68389899259682
768742,x,-22.73510629951568
768738,z,-135.43470388128455
768739,x,-16.3482820817942
768740,y,50.77298532994965
768743,z,-113.20966846588634
768744,x,-21.037204566637257
768747,x,-20.91158943978443
768740,z,-90.65576039432513
768748,y,56.35174604035536
768743,x,-16.606437525376762
768743,y,50.61281751496894
768749,z,-126.77958280587518
768741,x,-16.39319132296251
768748,x,-18.196247019739857
768745,x,-20.04367882206377
768746,y,59.133485854763606
768747,y,59.5413485533203
768749,y,51.47599656899895
768745,y,56.81520963170432
768745,z,-76.42950815113707
768746,x,-20.605108956075437
768746,z,-113.98710956753145
768750,z,-88.42591410861635
768751,x,-17.6371320487389
768753,z,-121.566208122966
768754,x,-17.686540938194916
768750,y,52.90868895583009
768753,x,-22.367102984576903
768755,x,-21.357554484671464
768747,z,-81.52051459530504
768749,x,-23.671073256359563
768751,y,56.89152437361661
768751,z,-102.00835509604262
768753,y,54.32028537848539
768754,z,-85.24050513176896
768748,z,-66.19858006313069
768757,x,-19.61701153565332
768752,x,-23.85696432188178
768750,x,-15.260511659739729
768752,z,-82.94535662440684
768755,y,55.15607971601367
768752,y,57.05205266525208
768758,z,-88.2929377914247
768754,y,59.82980000670126
768756,z,-65.30598244893025
768761,y,59.296363671884926
768762,y,56.842081771296726
768756,x,-15.422190665452003
768757,z,-110.71068765351356
768760,z,-117.84022400742153
768756,y,57.470656286026625
768763,y,52.73645675083463
768764,z,-93.39011108267512
768758,x,-23.232884057456772
768758,y,53.208745516441944
768759,z,-127.42266480701122
768761,x,-21.74895294983354
768765,z,-84.57543302566052
768759,x,-17.834275255587926
768759,y,51.69168764233898
768761,z,-108.16416160666044
768760,x,-23.81331638523718
768760,y,58.775419616331774
768762,z,-135.7301821391398
768763,z,-84.82904875570208
768765,x,-18.878666171168135
768766,x,-18.43122946730018
768767,z,-65.83806623414804
768768,z,-94.06749134149945
768762,x,-15.198056857846328
768764,x,-22.838421286953057
768765,y,52.63783905790361
768766,y,56.90440579785986
768769,y,50.288118990055956
768771,z,-80.18888670014707
768770,x,-18.40720127205581
768764,y,55.951223647490956
768767,x,-23.48041872206416
768770,y,58.68356914896099
768773,z,-99.9689260532542
768767,y,55.447158486206824
768768,x,-19.362672865428102
768768,y,58.43847984657062
768772,x,-20.575408868173366
768775,y,53.121767769461314
768769,z,-90.96647686171046
768775,x,-21.91038933288322
768769,x,-18.68929651917061
768774,y,51.344093270863596
768771,x,-22.317025686931093
768772,y,53.09965591437627
768772,z,-65.52950747599398
768778,z,-122.36605534203768
768771,y,59.9670307652591
768774,x,-17.15093036260657
768777,y,56.199156240958665
768779,y,52.0042552495177
768778,x,-15.844363615332734
768778,y,52.29058686403657
768781,y,52.08877261980794
768773,y,55.885839813518864
768774,z,-132.5876639765454
768780,y,58.657346825621985
768781,x,-23.482591133809148
768776,y,55.663692394721224
768775,z,-66.88991358720546
768776,z,-120.67894794176291
768777,x,-18.995869046974494
768779,x,-22.140389812358897
768780,x,-21.545112659776507
768776,x,-23.758987393829408
768782,y,57.18253274343175
768783,x,-17.34732342343999
768785,y,52.1048811906013
768777,z,-132.30030866366823
768783,z,-66.24968827105667
768787,x,-23.881809741638193
768779,z,-114.86823661967611
768782,x,-24.401694949286515
768785,z,-108.03247910720172
768786,x,-22.40252310073577
768786,z,-65.72889098619952
768787,z,-85.22191962870271
768788,z,-117.48572363179309
768780,z,-117.66589990012679
768781,z,-102.26677224046783
768783,y,50.162107755846705
768786,y,58.75186169925125
768787,y,54.125917397863084
768788,x,-15.57026756442741
768790,z,-92.40483824392392
768782,z,-111.00986697160393
768791,z,-74.4073567032147
768784,z,-89.94606938348696
768785,x,-23.404906317254248
768792,y,52.51007396034569
768784,x,-20.1694407209162
768788,y,56.97098573364132
768791,y,50.59678245540725
768793,x,-17.72132927676649
768793,y,56.92121026642695
768793,z,-118.8001677108392
768794,x,-19.70585503275145
768789,x,-17.459114990499863
768790,y,55.81008934898032
768791,x,-21.887255183488286
768792,x,-17.089283697759388
768795,z,-84.72461412896588
768789,y,55.403307495971355
768794,z,-128.93904918208207
768789,z,-134.9283373149077
768795,y,59.290094389662
768796,y,59.72395999019769
768794,y,58.823031861140706
768795,x,-22.041830708312972
768796,x,-17.17586492347315
768798,x,-24.874448824451942
768800,x,-21.124642618790944
768792,z,-104.63969182889923
768797,x,-20.506444241435855
768797,y,52.90592287543393
768798,y,56.260956694025616
768798,z,-87.11488768424353
768799,x,-17.778481064601102
768800,z,-114.64879143927122
768799,z,-101.28123648830261
768799,y,55.757578774504374
768801,y,50.10317574648769
768796,z,-129.71598217555277
768797,z,-99.53510045005325
768802,x,-17.523752457782308
768802,z,-97.06571999975242
768801,x,-22.28644718698345
768800,y,55.22828488339987
768801,z,-110.81334551940583
768802,y,55.08757008963482
768805,z,-96.04102530550249
768809,y,51.787132397940674
768803,z,-105.01004441663366
768807,z,-70.51693218392943
768808,z,-64.5130150043118
768803,y,51.08100628539676
768806,z,-77.1316788531999
768810,z,-136.76240625689013
768811,y,59.725182828514946
768803,x,-22.2654096951515
768804,z,-109.23512835316583
768809,x,-22.250479851392026
768804,x,-19.474727015938395
768804,y,59.457004681904046
768805,x,-16.7538194364181
768807,y,51.47759052685514
768811,x,-22.08835356134044
768812,x,-17.69185402959276
768812,z,-76.45898554465747
768813,y,52.831466659781334
768813,z,-109.03064432792104
768805,y,58.45009848320547
768809,z,-64.76918223217976
768806,y,50.52046287192528
768807,x,-15.431262141354459
768808,x,-22.643996083972272
768810,x,-22.79959087113286
768811,z,-75.71804025262307
768814,x,-18.492327882914964
768814,y,52.533948060317954
768808,y,57.95012672426017
768812,y,50.80510559615058
768815,y,55.93869963490576
768810,y,51.83822037177861
768814,z,-120.61446123781627
768816,z,-76.47211214100014
768819,x,-15.376492838829076
768819,y,56.42311228748617
768815,x,-24.061083418881772
768816,y,54.662899414005764
768813,x,-19.06041096155816
768819,z,-131.42039721562702
768815,z,-93.26165504781576
768816,x,-18.50252179852561
768818,y,54.78174306626299
768820,x,-16.949608578138108
768818,z,-126.11563914641894
768820,y,57.18543277901059
768820,z,-66.44038032563475
768821,z,-93.74054919126083
768821,y,56.11825054185227
768824,y,54.374189437663425
768826,y,57.1472482909017
768818,x,-18.51109911587934
768823,x,-23.2741652205991
768825,z,-81.06078516158637
768826,z,-71.92249918370219
768827,z,-132.5742957120649
768823,y,56.2686761521615
768823,z,-136.44537030025663
768821,x,-21.78417687362782
768822,z,-106.09368923129199
768828,z,-121.3650548593239
768829,y,50.81770409771369
768830,y,52.78176610005435
768822,x,-24.826255625205484
768822,y,52.37596710518314
768827,y,50.24031735693869
768828,x,-19.686483014392124
768829,x,-18.278743029916132
768824,x,-15.29170200877794
768829,z,-73.3568425953007
768832,y,57.538282439746204
768824,z,-63.3862968441641
768825,x,-19.9156724000401
768825,y,56.36930362852651
768828,y,56.555481362155554
768831,y,58.93463233096011
768832,x,-24.984287891650375
768827,x,-22.023648278378293
768830,x,-16.23333239133356
768830,z,-103.8295109794586
768836,z,-105.74552504065072
768832,z,-79.8352022709465
768833,y,51.963579871199
768833,z,-71.06509190990639
768836,x,-22.468735853883253
768836,y,58.591866538984945
768835,z,-83.86867178376166
768838,x,-16.68415973306943
768831,x,-20.65719096747349
768834,z,-84.76054537872801
768837,x,-23.408991035651454
768837,z,-100.03122345892336
768838,z,-100.85945057402223
768834,y,50.12655002611276
768834,x,-18.983909816389964
768835,x,-21.47786173727988
768837,y,52.506443905298944
768840,z,-84.84634323874648
768835,y,58.18012028263268
768839,x,-19.304928744285373
768839,y,55.85968389355355
768840,y,58.27448760200987
768842,x,-19.223556392264108
768842,z,-81.80967375005093
768840,x,-15.26101147040325
768838,y,59.01028545879289
768844,z,-73.80266680154988
768844,y,58.18369352892588
768847,y,55.17681797203995
768841,y,58.59098683663358
768841,z,-79.68865507104105
768845,x,-22.145838778662043
768846,y,56.357050282907345
768848,x,-22.211265063920727
768843,z,-109.7031292837093
768844,x,-15.244800074459052
768843,y,59.69348970234799
768845,y,57.96620872261171
768845,z,-95.28319363400111
768850,x,-16.585350298186036
768851,x,-15.547923910616804
768851,z,-67.47554684706947
768846,x,-20.755208034085413
768846,z,-86.35634000808304
768848,y,51.51680525159014
768850,z,-69.02329557299107
768847,x,-21.89489717190235
768848,z,-75.24354860081927
768851,y,51.589395919665506
768852,x,-24.592278286239793
768847,z,-109.3319247121666
768849,y,51.389436353640164
768850,y,54.74797920583739
768853,z,-70.66329367422085
768854,z,-110.20558655883919
768852,y,53.55578745636948
768849,x,-21.49363589930588
768854,y,55.483379579494276
768853,x,-16.703230552787836
768849,z,-135.7339705879794
768852,z,-109.71757329767166
768856,y,50.69551457690555
768856,z,-63.21972129506396
768858,z,-106.31797016412985
768855,y,59.389988958092204
768858,y,58.56561649596155
768853,y,50.05921870319156
768858,x,-21.76113770090423
768855,x,-18.44105719115867
768855,z,-127.6211566306934
768861,y,52.89057861911682
768854,x,-15.445448174858841
768860,z,-123.5846145055176
768857,z,-130.94755423364916
768862,x,-15.676986120688374
768859,x,-15.564888569603271
768859,z,-103.47844187403864
768864,x,-22.96339768058513
768857,x,-16.35362234434272
768859,y,50.64800382228041
768863,x,-23.64065228371554
768857,y,58.30098774590459
768860,y,52.199043144325174
768860,x,-20.240278765527005
768862,z,-68.31032116923276
768864,y,57.62554959511934
768865,z,-121.44577746845289
768866,y,51.68703180638679
768867,y,57.87921870421918
768868,y,59.56811435355843
768862,y,56.169493771254274
768863,z,-133.1824074566689
768861,z,-114.83040574939164
768868,z,-72.70917155827016
768865,y,54.338630402359655
768867,z,-131.7964885007601
768870,z,-127.15268642568068
768871,y,51.59179226509935
768872,x,-21.046019911224167
768866,x,-16.9264400786893
768867,x,-20.209741800160355
768869,x,-21.06160524401139
768865,x,-16.000013108033762
768868,x,-17.057354826904447
768869,y,52.118432852056664
768869,z,-80.35650932307469
768871,x,-15.825737839794195
768876,z,-120.34519572311105
768870,x,-22.80333683438219
768872,y,59.547551081604226
768875,y,59.30278497084431
768870,y,51.58378146342999
768873,y,56.176058257842854
768872,z,-66.19202150122919
768874,x,-18.78958532946441
768874,z,-115.2816573348548
768877,y,57.58072852677367
768871,z,-88.48790182536665
768877,x,-17.85026260419505
768878,z,-131.14918393742482
768873,x,-16.055441119023207
768873,z,-129.1684674340819
768875,x,-19.57146331597071
768879,x,-24.792721359687416
768880,y,57.4963531190886
768881,x,-24.593832893737765
768874,y,52.24719139070278
768877,z,-99.13539671472131
768883,x,-15.403927589797865
768876,y,58.54720842119847
768879,y,51.397786562897274
768879,z,-96.40589217966641
768880,z,-116.44854752354063
768882,x,-24.737609000434297
768876,x,-15.934856255284249
768878,y,51.18257041924584
768884,x,-19.984252119262393
768885,y,58.71985226525934
768881,z,-70.76208575292812
768882,z,-130.47143658346116
768886,x,-23.149131799144712
768878,x,-15.747589046660497
768880,x,-20.00009850518163
768882,y,57.181271637115636
768883,y,54.02815525491239
768881,y,56.56527532761773
768884,y,52.74586336808927
768884,z,-136.5782796606021
768886,y,56.84017265398025
768888,y,51.621621884671505
768889,z,-117.43093978388231
768886,z,-107.61285144560208
768890,z,-125.97015166260464
768891,x,-19.68523044867014
768883,z,-74.00309320063441
768887,y,53.07565351965265
768892,z,-131.80681507225884
768885,x,-23.505331073240733
768887,x,-17.796114686349213
768887,z,-130.8362019389024
768891,y,57.12029159007455
768890,y,50.30480948296334
768892,y,56.105091362738555
768893,y,53.369786221493925
768894,x,-23.4499632723391
768888,x,-23.658235868845075
768890,x,-19.76873430965291
768892,x,-18.113347499082675
768891,z,-78.2832028360284
768894,y,54.204099795338585
768895,y,57.08262276188321
768889,x,-23.82084575670541
768895,z,-75.97848243712043
768898,z,-119.42473654426925
768898,y,59.4427712371545
768893,x,-21.60243593182527
768894,z,-72.12403887107567
768895,x,-15.369973424149766
768897,x,-22.655937900533928
768893,z,-89.16201016861677
768897,z,-136.12050086176004
768898,x,-17.78424709656599
768901,y,53.721095819240944
768899,y,57.701263242345526
768899,z,-76.33471261734185
768904,x,-15.199171411039165
768900,y,54.22528803247553
768901,z,-91.76396998690034
768902,y,52.697049233053214
768903,x,-22.577080343413197
768904,y,54.88863205804773
768897,y,52.40382517758351
768899,x,-22.184049121146664
768903,y,52.36422992227229
768905,y,51.73519891155502
768900,x,-21.603958688525264
768906,y,59.777393997584426
768905,x,-23.053770506375262
768908,x,-21.43601192195917
768901,x,-17.11519275319305
768902,x,-18.390445691490903
768902,z,-120.3465524096625
768904,z,-100.09669061343469
768907,y,58.38967358037842
768908,z,-111.67070533212417
768903,z,-91.63785154640323
768905,z,-131.33582666782212
768906,z,-109.69113404731264
768907,x,-21.79246469054555
768908,y,50.08867058493283
768911,x,-22.29795073917463
768913,y,54.20230234054667
768906,x,-21.7562085202504
768910,z,-135.02465231092702
768911,z,-102.38641061173911
768907,z,-95.32002885325512
768915,y,59.49453585984727
768909,z,-116.5066487166505
768909,x,-20.82523678631999
768912,z,-118.92573368330514
768915,z,-87.08797952704865
768909,y,53.18692816069802
768910,y,50.14365197786949
768911,y,59.73943960654763
768917,x,-22.12671587352734
768913,x,-17.83383767885646
768914,x,-21.05106064222695
768916,y,58.84401079132948
768912,x,-15.570388568524422
768912,y,51.930838147082696
768913,z,-95.80629689607532
768914,z,-127.28463011622497
768919,z,-77.25322563175483
768917,z,-80.67300245607319
768921,y,51.97555791172733
768914,y,59.85710231185608
768915,x,-18.35058699538083
768916,z,-105.2718392025584
768919,y,59.269256041205836
768920,x,-18.531393707805442
768921,z,-121.99712027852304
768916,x,-17.78617163770096
768922,x,-22.411654948102274
768920,z,-104.11259092491207
768921,x,-17.368625634326325
768922,z,-84.29018118264631
768925,y,57.22962048153541
768920,y,52.7343780099727
768923,z,-65.4254055407645
768922,y,57.922358596486056
768924,x,-22.144026707496057
768923,y,54.32587927983475
768924,z,-135.64841072998357
768926,x,-16.694634437814802
768930,x,-19.15590203083502
768925,z,-115.120704500624
768927,x,-22.499702875678956
768928,x,-17.769762927725008
768929,y,52.12065498800863
768923,x,-22.25892757172306
768924,y,52.13292030925932
768926,z,-114.07979740495925
768927,z,-87.88719935725632
768928,y,56.9168456122505
768929,z,-68.33738202078644
768932,y,59.323568408672195
768932,z,-91.26462669877482
768933,z,-114.54100330571785
768927,y,57.53261155841941
768928,z,-88.77286071345092
768929,x,-23.917060075559803
768934,x,-16.18720354619341
768935,y,57.733471784113924
768930,y,51.999037269004965
768931,x,-20.802303232032706
768931,z,-121.74410554585951
768935,z,-65.3042260413331
768932,x,-18.766968250104565
768934,y,52.05301891875313
768938,z,-99.78509729951914
768930,z,-71.70343332953601
768931,y,57.08714268847072
768933,y,57.531036587672155
768935,x,-20.105023656226226
768934,z,-106.48391181816477
768936,x,-23.176561922644016
768939,x,-16.391299155783422
768933,x,-18.70527523784667
768937,y,52.32865748357248
768938,y,56.62286165130268
768939,y,54.47787284633029
768940,z,-71.3284816758294
768942,y,52.67511025394565
768936,y,51.104102009464945
768937,z,-77.26654487496364
768936,z,-69.01477535259602
768941,z,-96.65242928131137
768942,x,-20.46139009015275
768937,x,-15.599261607410137
768939,z,-81.88246313869745
768940,y,50.798097546718225
